127.0.0.1 - - [09/Dec/2015:18:54:41 -0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:11:08 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449699058034 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:11:08 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:11:56 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 500 301
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:13:58 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 500 301
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:14:02 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 500 300
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:14:03 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 500 300
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:14:03 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 500 301
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:14:03 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 500 300
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:14:03 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 500 301
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:14:04 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 500 301
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:14:04 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 500 301
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:14:04 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 500 301
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:14:04 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 500 301
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:14:21 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 500 300
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:19:12 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:19:58 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:20:34 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:21:34 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:21:57 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:21:59 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449699058035 HTTP/1.1" 200 2020
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:22:00 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449699058036 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:22:00 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 565
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:23:18 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449699058037 HTTP/1.1" 200 2020
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:23:18 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449699058038 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:23:21 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:23:31 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449699058039 HTTP/1.1" 200 2020
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:23:31 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:23:31 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449699058040 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:30 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:31 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:33 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449700351309 HTTP/1.1" 200 2166
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:33 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700351310 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:36 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:36 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:32:39 -0200] "GET /Hamburgueria/rest/funcionarioRest/deletarFuncionario/true HTTP/1.1" 405 1013
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:33:58 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449700351311 HTTP/1.1" 200 2169
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:33:58 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:33:58 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700351312 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:34:00 -0200] "DELETE /Hamburgueria/rest/funcionarioRest/deletarFuncionario/true HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:41 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:43 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449700541465 HTTP/1.1" 200 2250
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:43 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700541466 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:43 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:43 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:46 -0200] "DELETE /Hamburgueria/rest/funcionarioRest/deletarFuncionario/1 HTTP/1.1" 200 47
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:50 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449700541467 HTTP/1.1" 200 2249
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:50 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700541468 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:35:50 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:36:28 -0200] "DELETE /Hamburgueria/rest/funcionarioRest/deletarFuncionario/2 HTTP/1.1" 200 47
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:57 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449700678340 HTTP/1.1" 200 2349
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:58 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700678341 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:59 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:37:59 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:00 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:00 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700678342 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:00 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js?_=1449700678343 HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:00 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449700678344 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:00 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449700678345 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:01 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:36 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:41 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449700678346 HTTP/1.1" 200 2349
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:41 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 1044
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:41 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700678347 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:49 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449700678348 HTTP/1.1" 200 2349
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:49 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700678349 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:49 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 1044
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:49 -0200] "DELETE /Hamburgueria/rest/funcionarioRest/deletarFuncionario/5 HTTP/1.1" 200 47
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:53 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449700678350 HTTP/1.1" 200 2349
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:53 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:38:53 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700678351 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:40:05 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700678352 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:40:05 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js?_=1449700678353 HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:40:05 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449700678354 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:40:05 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449700678355 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:40:05 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:42:50 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:42:52 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:42:54 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:42:56 -0200] "POST /Hamburgueria/rest/funcionarioRest/addFuncionario HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:42:59 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449700678356 HTTP/1.1" 200 2328
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:42:59 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:42:59 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700678357 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:43:05 -0200] "DELETE /Hamburgueria/rest/funcionarioRest/deletarFuncionario/6 HTTP/1.1" 200 47
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:43:05 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/undefined HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:43:15 -0200] "DELETE /Hamburgueria/rest/funcionarioRest/deletarFuncionario/9 HTTP/1.1" 200 47
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:43:15 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/undefined HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:43:23 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449700678358 HTTP/1.1" 200 2328
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:43:23 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700678359 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:43:23 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 1399
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:44:47 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449700678360 HTTP/1.1" 200 2314
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:44:47 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 1399
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:44:47 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700678361 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:44:53 -0200] "DELETE /Hamburgueria/rest/funcionarioRest/deletarFuncionario/7 HTTP/1.1" 200 47
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:44:53 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 1065
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:45:06 -0200] "DELETE /Hamburgueria/rest/funcionarioRest/deletarFuncionario/8 HTTP/1.1" 200 47
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:45:06 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:50:55 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:51:57 -0200] "GET /Hamburgueria/resources/taxa/gerenciaTaxa.html HTTP/1.1" 200 1340
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:51:57 -0200] "GET /Hamburgueria/js/gerenciaTaxa.js?_=1449700678362 HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:52:10 -0200] "GET /Hamburgueria/resources/formularioTaxa.html HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:52:18 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449700678363 HTTP/1.1" 200 2314
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:52:18 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:52:18 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700678364 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:52:20 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:52:20 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700678365 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:52:20 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js?_=1449700678366 HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:52:20 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449700678367 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:52:20 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449700678368 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:52:21 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:52:25 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449700678369 HTTP/1.1" 200 2314
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:52:25 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:52:25 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449700678370 HTTP/1.1" 200 3884
